date,portafolio_total_mxn,efectivo_mxn,efectivo_pct,FNOVA17_mxn,FNOVA17_pct,FUNO11_mxn,FUNO11_pct,FIBRAMQ12_mxn,FIBRAMQ12_pct,FSHOP13_mxn,FSHOP13_pct,DANHOS13_mxn,DANHOS13_pct,FIHO12_mxn,FIHO12_pct,FIBRAPL14_mxn,FIBRAPL14_pct,FPLUS16_mxn,FPLUS16_pct,EDUCA18_mxn,EDUCA18_pct
2022-04-19,755636.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755636.35,100.00,0.00,0.00,0.00,0.00
2022-04-20,750287.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750287.65,100.00,0.00,0.00,0.00,0.00
2022-04-21,743200.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,743200.65,100.00,0.00,0.00,0.00,0.00
2022-04-22,749619.09,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,749619.09,100.00,0.00,0.00,0.00,0.00
2022-04-25,750153.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,750153.96,100.00,0.00,0.00,0.00,0.00
2022-04-26,732503.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,732503.25,100.00,0.00,0.00,0.00,0.00
2022-04-27,736290.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,736290.68,100.00,0.00,0.00,0.00,0.00
2022-04-28,725212.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,725212.59,100.00,0.00,0.00,0.00,0.00
2022-04-29,739938.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,739938.40,100.00,0.00,0.00,0.00,0.00
2022-05-02,736698.65,10000.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,726698.65,98.64,0.00,0.00,0.00,0.00
2022-05-03,732645.73,10000.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722645.73,98.64,0.00,0.00,0.00,0.00
2022-05-04,744129.15,10000.00,1.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,734129.15,98.66,0.00,0.00,0.00,0.00
2022-05-05,742102.63,10000.00,1.35,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,732102.63,98.65,0.00,0.00,0.00,0.00
2022-05-06,733861.59,10000.00,1.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,723861.59,98.64,0.00,0.00,0.00,0.00
2022-05-09,717244.39,10000.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,707244.39,98.61,0.00,0.00,0.00,0.00
2022-05-10,718865.58,10000.00,1.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,708865.58,98.61,0.00,0.00,0.00,0.00
2022-05-11,699005.99,10000.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,689005.99,98.57,0.00,0.00,0.00,0.00
2022-05-12,679146.40,10000.00,1.47,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,669146.40,98.53,0.00,0.00,0.00,0.00
2022-05-13,690900.03,10000.00,1.45,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680900.03,98.55,0.00,0.00,0.00,0.00
2022-05-16,705220.57,10000.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,695220.57,98.58,0.00,0.00,0.00,0.00
2022-05-17,715758.26,10000.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,705758.26,98.60,0.00,0.00,0.00,0.00
2022-05-18,705760.97,10000.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,695760.97,98.58,0.00,0.00,0.00,0.00
2022-05-19,713056.34,10000.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,703056.34,98.60,0.00,0.00,0.00,0.00
2022-05-20,712110.61,10000.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,702110.61,98.60,0.00,0.00,0.00,0.00
2022-05-23,712380.81,10000.00,1.40,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,702380.81,98.60,0.00,0.00,0.00,0.00
2022-05-24,709678.82,10000.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,699678.82,98.59,0.00,0.00,0.00,0.00
2022-05-25,707517.23,10000.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,697517.23,98.59,0.00,0.00,0.00,0.00
2022-05-26,701302.65,10000.00,1.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,691302.65,98.57,0.00,0.00,0.00,0.00
2022-05-27,711029.81,10000.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,701029.81,98.59,0.00,0.00,0.00,0.00
2022-05-30,709813.95,10000.00,1.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,699813.95,98.59,0.00,0.00,0.00,0.00
2022-05-31,705085.44,10000.00,1.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,695085.44,98.58,0.00,0.00,0.00,0.00
2022-06-01,708870.86,20000.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,688870.86,97.18,0.00,0.00,0.00,0.00
2022-06-02,711843.05,20000.00,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,691843.05,97.19,0.00,0.00,0.00,0.00
2022-06-03,700900.03,20000.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680900.03,97.15,0.00,0.00,0.00,0.00
2022-06-06,700089.43,20000.00,2.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680089.43,97.14,0.00,0.00,0.00,0.00
2022-06-07,700900.03,20000.00,2.85,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,680900.03,97.15,0.00,0.00,0.00,0.00
2022-06-08,726298.66,20000.00,2.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,706298.66,97.25,0.00,0.00,0.00,0.00
2022-06-09,714950.37,20000.00,2.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,694950.37,97.20,0.00,0.00,0.00,0.00
2022-06-10,705358.34,20000.00,2.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,685358.34,97.16,0.00,0.00,0.00,0.00
2022-06-13,689821.94,20000.00,2.90,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,669821.94,97.10,0.00,0.00,0.00,0.00
2022-06-14,661586.18,20000.00,3.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,641586.18,96.98,0.00,0.00,0.00,0.00
2022-06-15,679419.24,20000.00,2.94,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,659419.24,97.06,0.00,0.00,0.00,0.00
2022-06-16,687660.34,20000.00,2.91,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,667660.34,97.09,0.00,0.00,0.00,0.00
2022-06-17,749265.57,20000.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,729265.57,97.33,0.00,0.00,0.00,0.00
2022-06-20,733053.63,20000.00,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,713053.63,97.27,0.00,0.00,0.00,0.00
2022-06-21,712248.38,20000.00,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,692248.38,97.19,0.00,0.00,0.00,0.00
2022-06-22,710627.19,20000.00,2.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,690627.19,97.19,0.00,0.00,0.00,0.00
2022-06-23,708465.60,20000.00,2.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,688465.60,97.18,0.00,0.00,0.00,0.00
2022-06-24,723191.41,20000.00,2.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,703191.41,97.23,0.00,0.00,0.00,0.00
2022-06-27,740619.21,20000.00,2.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,720619.21,97.30,0.00,0.00,0.00,0.00
2022-06-28,733053.63,20000.00,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,713053.63,97.27,0.00,0.00,0.00,0.00
2022-06-29,724947.67,20000.00,2.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,704947.67,97.24,0.00,0.00,0.00,0.00
2022-06-30,732513.24,20000.00,2.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712513.24,97.27,0.00,0.00,0.00,0.00
2022-07-01,735071.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735071.08,100.00,0.00,0.00,0.00,0.00
2022-07-04,738309.87,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,738309.87,100.00,0.00,0.00,0.00,0.00
2022-07-05,739154.78,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,739154.78,100.00,0.00,0.00,0.00,0.00
2022-07-06,785061.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,785061.53,100.00,0.00,0.00,0.00,0.00
2022-07-07,782949.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,782949.22,100.00,0.00,0.00,0.00,0.00
2022-07-08,770979.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,770979.69,100.00,0.00,0.00,0.00,0.00
2022-07-11,781400.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,781400.25,100.00,0.00,0.00,0.00,0.00
2022-07-12,802663.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,802663.81,100.00,0.00,0.00,0.00,0.00
2022-07-13,809704.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,809704.66,100.00,0.00,0.00,0.00,0.00
2022-07-14,809282.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,809282.24,100.00,0.00,0.00,0.00,0.00
2022-07-15,809704.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,809704.66,100.00,0.00,0.00,0.00,0.00
2022-07-18,811253.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,811253.70,100.00,0.00,0.00,0.00,0.00
2022-07-19,804353.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,804353.63,100.00,0.00,0.00,0.00,0.00
2022-07-20,799988.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,799988.22,100.00,0.00,0.00,0.00,0.00
2022-07-21,796045.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796045.31,100.00,0.00,0.00,0.00,0.00
2022-07-22,788581.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,788581.96,100.00,0.00,0.00,0.00,0.00
2022-07-25,783371.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,783371.71,100.00,0.00,0.00,0.00,0.00
2022-07-26,793651.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,793651.43,100.00,0.00,0.00,0.00,0.00
2022-07-27,800149.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800149.79,100.00,0.00,0.00,0.00,0.00
2022-07-28,800149.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,800149.79,100.00,0.00,0.00,0.00,0.00
2022-07-29,807405.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,807405.75,100.00,0.00,0.00,0.00,0.00
2022-08-01,794072.82,10000.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,784072.82,98.74,0.00,0.00,0.00,0.00
2022-08-02,793645.96,10000.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,783645.96,98.74,0.00,0.00,0.00,0.00
2022-08-03,776288.55,10000.00,1.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,766288.55,98.71,0.00,0.00,0.00,0.00
2022-08-04,792507.76,10000.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,782507.76,98.74,0.00,0.00,0.00,0.00
2022-08-05,806450.66,10000.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796450.66,98.76,0.00,0.00,0.00,0.00
2022-08-08,800901.99,10000.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,790901.99,98.75,0.00,0.00,0.00,0.00
2022-08-09,797771.95,10000.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,787771.95,98.75,0.00,0.00,0.00,0.00
2022-08-10,803036.07,10000.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,793036.07,98.75,0.00,0.00,0.00,0.00
2022-08-11,805597.01,10000.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,795597.01,98.76,0.00,0.00,0.00,0.00
2022-08-12,806166.11,10000.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,796166.11,98.76,0.00,0.00,0.00,0.00
2022-08-15,788666.39,10000.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778666.39,98.73,0.00,0.00,0.00,0.00
2022-08-16,792365.52,10000.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,782365.52,98.74,0.00,0.00,0.00,0.00
2022-08-17,802466.97,10000.00,1.25,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,792466.97,98.75,0.00,0.00,0.00,0.00
2022-08-18,784398.16,10000.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,774398.16,98.73,0.00,0.00,0.00,0.00
2022-08-19,807446.54,10000.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,797446.54,98.76,0.00,0.00,0.00,0.00
2022-08-22,808300.19,10000.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,798300.19,98.76,0.00,0.00,0.00,0.00
2022-08-23,793788.27,10000.00,1.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,783788.27,98.74,0.00,0.00,0.00,0.00
2022-08-24,787243.65,10000.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,777243.65,98.73,0.00,0.00,0.00,0.00
2022-08-25,788808.63,10000.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,778808.63,98.73,0.00,0.00,0.00,0.00
2022-08-26,790373.68,10000.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,780373.68,98.73,0.00,0.00,0.00,0.00
2022-08-29,765902.55,10000.00,1.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755902.55,98.69,0.00,0.00,0.00,0.00
2022-08-30,770313.02,10000.00,1.30,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,760313.02,98.70,0.00,0.00,0.00,0.00
2022-08-31,751532.87,10000.00,1.33,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741532.87,98.67,0.00,0.00,0.00,0.00
2022-09-01,755841.89,20000.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735841.89,97.35,0.00,0.00,0.00,0.00
2022-09-02,755415.04,20000.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735415.04,97.35,0.00,0.00,0.00,0.00
2022-09-05,768788.83,20000.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,748788.83,97.40,0.00,0.00,0.00,0.00
2022-09-06,758829.62,20000.00,2.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,738829.62,97.36,0.00,0.00,0.00,0.00
2022-09-07,739053.51,20000.00,2.71,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,719053.51,97.29,0.00,0.00,0.00,0.00
2022-09-08,754988.25,20000.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,734988.25,97.35,0.00,0.00,0.00,0.00
2022-09-09,759967.82,20000.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,739967.82,97.37,0.00,0.00,0.00,0.00
2022-09-12,768788.83,20000.00,2.60,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,748788.83,97.40,0.00,0.00,0.00,0.00
2022-09-13,752019.09,20000.00,2.66,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,732019.09,97.34,0.00,0.00,0.00,0.00
2022-09-14,748452.42,20000.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,728452.42,97.33,0.00,0.00,0.00,0.00
2022-09-15,787400.22,20000.00,2.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,767400.22,97.46,0.00,0.00,0.00,0.00
2022-09-19,775273.64,20000.00,2.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,755273.64,97.42,0.00,0.00,0.00,0.00
2022-09-20,785260.21,20000.00,2.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,765260.21,97.45,0.00,0.00,0.00,0.00
2022-09-21,789540.24,20000.00,2.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,769540.24,97.47,0.00,0.00,0.00,0.00
2022-09-22,791680.18,20000.00,2.53,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,771680.18,97.47,0.00,0.00,0.00,0.00
2022-09-23,771136.34,20000.00,2.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,751136.34,97.41,0.00,0.00,0.00,0.00
2022-09-26,753873.71,20000.00,2.65,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,733873.71,97.35,0.00,0.00,0.00,0.00
2022-09-27,761577.68,20000.00,2.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,741577.68,97.37,0.00,0.00,0.00,0.00
2022-09-28,750021.73,20000.00,2.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,730021.73,97.33,0.00,0.00,0.00,0.00
2022-09-29,742317.76,20000.00,2.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722317.76,97.31,0.00,0.00,0.00,0.00
2022-09-30,747311.08,20000.00,2.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,727311.08,97.32,0.00,0.00,0.00,0.00
2022-10-03,761444.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,761444.19,100.00,0.00,0.00,0.00,0.00
2022-10-04,762780.58,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,762780.58,100.00,0.00,0.00,0.00,0.00
2022-10-05,760850.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,760850.27,100.00,0.00,0.00,0.00,0.00
2022-10-06,759068.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,759068.44,100.00,0.00,0.00,0.00,0.00
2022-10-07,739765.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,739765.01,100.00,0.00,0.00,0.00,0.00
2022-10-10,716452.48,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,716452.48,100.00,0.00,0.00,0.00,0.00
2022-10-11,712740.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,712740.27,100.00,0.00,0.00,0.00,0.00
2022-10-12,722540.51,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722540.51,100.00,0.00,0.00,0.00,0.00
2022-10-13,722095.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,722095.00,100.00,0.00,0.00,0.00,0.00
2022-10-14,709919.02,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,709919.02,100.00,0.00,0.00,0.00,0.00
2022-10-17,716749.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,716749.44,100.00,0.00,0.00,0.00,0.00
2022-10-18,713185.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,713185.79,100.00,0.00,0.00,0.00,0.00
2022-10-19,696258.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,696258.17,100.00,0.00,0.00,0.00,0.00
2022-10-20,730261.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,730261.81,100.00,0.00,0.00,0.00,0.00
2022-10-21,737537.74,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,737537.74,100.00,0.00,0.00,0.00,0.00
2022-10-24,735904.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,735904.39,100.00,0.00,0.00,0.00,0.00
2022-10-25,747634.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,747634.86,100.00,0.00,0.00,0.00,0.00
2022-10-26,752325.61,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,752325.61,100.00,0.00,0.00,0.00,0.00
2022-10-27,766591.31,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,766591.31,100.00,0.00,0.00,0.00,0.00
2022-10-28,752626.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,752626.00,100.00,0.00,0.00,0.00,0.00
2022-10-31,764038.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,764038.49,100.00,0.00,0.00,0.00,0.00
2022-11-01,789505.44,10000.00,1.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,779505.44,98.73,0.00,0.00,0.00,0.00
2022-11-03,803771.14,10000.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,793771.14,98.76,0.00,0.00,0.00,0.00
2022-11-04,820139.10,10000.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,810139.10,98.78,0.00,0.00,0.00,0.00
2022-11-07,821040.12,10000.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,811040.12,98.78,0.00,0.00,0.00,0.00
2022-11-08,821040.12,10000.00,1.22,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,811040.12,98.78,0.00,0.00,0.00,0.00
2022-11-09,808876.76,10000.00,1.24,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,798876.76,98.76,0.00,0.00,0.00,0.00
2022-11-10,847469.09,10000.00,1.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,837469.09,98.82,0.00,0.00,0.00,0.00
2022-11-11,882457.52,10000.00,1.13,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,872457.52,98.87,0.00,0.00,0.00,0.00
