fecha,portafolio_total_mxn,efectivo_mxn,efectivo_pct,DANHOS13_mxn,DANHOS13_pct,EDUCA18_mxn,EDUCA18_pct,FIBRAMQ12_mxn,FIBRAMQ12_pct,FIBRAPL14_mxn,FIBRAPL14_pct,FIBRAUP18_mxn,FIBRAUP18_pct,FIHO12_mxn,FIHO12_pct,FINN13_mxn,FINN13_pct,FMTY14_mxn,FMTY14_pct,FNOVA17_mxn,FNOVA17_pct,FPLUS16_mxn,FPLUS16_pct,FSHOP13_mxn,FSHOP13_pct,FSITES20_mxn,FSITES20_pct,FUNO11_mxn,FUNO11_pct,NEXT25_mxn,NEXT25_pct,STORAGE18_mxn,STORAGE18_pct
2022-04-12,785801.35,0.00,0.00,0.00,0.00,153918.37,19.59,0.00,0.00,160853.33,20.47,0.00,0.00,0.00,0.00,0.00,0.00,156869.60,19.96,0.00,0.00,158119.56,20.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,19.86
2022-04-13,791720.60,0.00,0.00,0.00,0.00,156233.98,19.73,0.00,0.00,165325.56,20.88,0.00,0.00,0.00,0.00,0.00,0.00,157886.58,19.94,0.00,0.00,156233.98,19.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,19.71
2022-04-14,791720.60,0.00,0.00,0.00,0.00,156233.98,19.73,0.00,0.00,165325.56,20.88,0.00,0.00,0.00,0.00,0.00,0.00,157886.58,19.94,0.00,0.00,156233.98,19.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,19.71
2022-04-15,791720.60,0.00,0.00,0.00,0.00,156233.98,19.73,0.00,0.00,165325.56,20.88,0.00,0.00,0.00,0.00,0.00,0.00,157886.58,19.94,0.00,0.00,156233.98,19.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,19.71
2022-04-18,792985.70,0.00,0.00,0.00,0.00,156233.98,19.70,0.00,0.00,164795.95,20.78,0.00,0.00,0.00,0.00,0.00,0.00,158776.45,20.02,0.00,0.00,157042.08,19.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.69
2022-04-19,799671.73,0.00,0.00,0.00,0.00,156233.98,19.54,0.00,0.00,166267.08,20.79,0.00,0.00,0.00,0.00,0.00,0.00,159412.07,19.93,0.00,0.00,161621.35,20.21,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.53
2022-04-20,790953.15,0.00,0.00,0.00,0.00,153444.09,19.40,0.00,0.00,165090.18,20.87,0.00,0.00,0.00,0.00,0.00,0.00,160047.67,20.23,0.00,0.00,156233.98,19.75,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.74
2022-04-21,789977.88,0.00,0.00,0.00,0.00,153444.09,19.42,0.00,0.00,163530.78,20.70,0.00,0.00,0.00,0.00,0.00,0.00,159284.95,20.16,0.00,0.00,157580.82,19.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.76
2022-04-22,791996.25,0.00,0.00,0.00,0.00,155397.02,19.62,0.00,0.00,164943.07,20.83,0.00,0.00,0.00,0.00,0.00,0.00,159284.95,20.11,0.00,0.00,156233.98,19.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.71
2022-04-25,793258.04,0.00,0.00,0.00,0.00,155397.02,19.59,0.00,0.00,165060.76,20.81,0.00,0.00,0.00,0.00,0.00,0.00,160429.05,20.22,0.00,0.00,156233.98,19.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.68
2022-04-26,788042.53,0.00,0.00,0.00,0.00,155397.02,19.72,0.00,0.00,161176.97,20.45,0.00,0.00,0.00,0.00,0.00,0.00,160174.80,20.33,0.00,0.00,155156.51,19.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.81
2022-04-27,784742.86,0.00,0.00,0.00,0.00,155397.02,19.80,0.00,0.00,160353.14,20.43,0.00,0.00,0.00,0.00,0.00,0.00,158776.45,20.23,0.00,0.00,154079.02,19.63,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.90
2022-04-28,781918.61,0.00,0.00,0.00,0.00,155397.02,19.87,0.00,0.00,157940.49,20.20,0.00,0.00,0.00,0.00,0.00,0.00,158903.58,20.32,0.00,0.00,153540.28,19.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.97
2022-04-29,785169.65,0.00,0.00,0.00,0.00,156233.98,19.90,0.00,0.00,161147.56,20.52,0.00,0.00,0.00,0.00,0.00,0.00,158649.32,20.21,0.00,0.00,153001.54,19.49,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.89
2022-05-02,802450.10,10000.00,1.25,0.00,0.00,158047.42,19.70,0.00,0.00,158264.14,19.72,0.00,0.00,0.00,0.00,0.00,0.00,158649.32,19.77,0.00,0.00,161351.98,20.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.46
2022-05-03,806080.07,10000.00,1.24,0.00,0.00,158047.42,19.61,0.00,0.00,157381.47,19.52,0.00,0.00,0.00,0.00,0.00,0.00,157505.21,19.54,0.00,0.00,167008.73,20.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.37
2022-05-04,818136.04,10000.00,1.22,0.00,0.00,158047.42,19.32,0.00,0.00,159882.39,19.54,0.00,0.00,0.00,0.00,0.00,0.00,157632.35,19.27,0.00,0.00,176436.65,21.57,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,19.08
2022-05-05,830209.76,10000.00,1.20,0.00,0.00,153053.51,18.44,0.00,0.00,159441.04,19.20,0.00,0.00,0.00,0.00,0.00,0.00,157632.35,18.99,0.00,0.00,193945.62,23.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,18.81
2022-05-06,842070.64,10000.00,1.19,0.00,0.00,153165.10,18.19,0.00,0.00,157646.27,18.72,0.00,0.00,0.00,0.00,0.00,0.00,156361.12,18.57,0.00,0.00,208760.92,24.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156137.24,18.54
2022-05-09,844477.12,10000.00,1.18,0.00,0.00,153137.20,18.13,0.00,0.00,154027.29,18.24,0.00,0.00,0.00,0.00,0.00,0.00,157123.85,18.61,0.00,0.00,214148.29,25.36,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,18.48
2022-05-10,854286.02,10000.00,1.17,0.00,0.00,153165.10,17.93,0.00,0.00,154380.36,18.07,0.00,0.00,0.00,0.00,0.00,0.00,157123.85,18.39,0.00,0.00,223576.21,26.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,18.27
2022-05-11,855372.40,10000.00,1.17,0.00,0.00,153165.10,17.91,0.00,0.00,150055.24,17.54,0.00,0.00,0.00,0.00,0.00,0.00,154454.27,18.06,0.00,0.00,231657.28,27.08,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,18.24
2022-05-12,846676.86,10000.00,1.18,0.00,0.00,153165.10,18.09,0.00,0.00,145730.12,17.21,0.00,0.00,0.00,0.00,0.00,0.00,155471.26,18.36,0.00,0.00,226269.89,26.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,18.43
2022-05-13,865398.77,10000.00,1.16,0.00,0.00,153165.10,17.70,0.00,0.00,148289.88,17.14,0.00,0.00,0.00,0.00,0.00,0.00,155471.26,17.97,0.00,0.00,242432.03,28.01,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,18.03
2022-05-16,881955.76,10000.00,1.13,0.00,0.00,153165.10,17.37,0.00,0.00,151408.68,17.17,0.00,0.00,0.00,0.00,0.00,0.00,155979.75,17.69,0.00,0.00,255361.73,28.95,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.69
2022-05-17,879955.93,10000.00,1.14,0.00,0.00,153165.10,17.41,0.00,0.00,153703.63,17.47,0.00,0.00,0.00,0.00,0.00,0.00,155725.49,17.70,0.00,0.00,251321.20,28.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.73
2022-05-18,885666.00,10000.00,1.13,0.00,0.00,153165.10,17.29,0.00,0.00,151526.37,17.11,0.00,0.00,0.00,0.00,0.00,0.00,154454.27,17.44,0.00,0.00,260479.75,29.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.62
2022-05-19,877318.41,10000.00,1.14,0.00,0.00,153165.10,17.46,0.00,0.00,153115.19,17.45,0.00,0.00,0.00,0.00,0.00,0.00,153945.78,17.55,0.00,0.00,251051.83,28.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.79
2022-05-20,868979.86,10000.00,1.15,0.00,0.00,153165.10,17.63,0.00,0.00,152909.23,17.60,0.00,0.00,0.00,0.00,0.00,0.00,152547.43,17.55,0.00,0.00,244317.61,28.12,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.96
2022-05-23,867915.87,10000.00,1.15,0.00,0.00,153165.10,17.65,0.00,0.00,152968.07,17.62,0.00,0.00,0.00,0.00,0.00,0.00,153310.16,17.66,0.00,0.00,242432.03,27.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.98
2022-05-24,878483.53,10000.00,1.14,0.00,0.00,153165.10,17.44,0.00,0.00,152379.62,17.35,0.00,0.00,0.00,0.00,0.00,0.00,153691.53,17.50,0.00,0.00,253206.78,28.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.76
2022-05-25,892722.22,10000.00,1.12,0.00,0.00,153165.10,17.16,0.00,0.00,151908.86,17.02,0.00,0.00,0.00,0.00,0.00,0.00,155471.26,17.42,0.00,0.00,266136.50,29.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.48
2022-05-26,898768.85,10000.00,1.11,0.00,0.00,153165.10,17.04,0.00,0.00,150555.42,16.75,0.00,0.00,0.00,0.00,0.00,0.00,155598.38,17.31,0.00,0.00,273409.45,30.42,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.36
2022-05-27,893929.06,10000.00,1.12,0.00,0.00,153165.10,17.13,0.00,0.00,152673.85,17.08,0.00,0.00,0.00,0.00,0.00,0.00,154835.64,17.32,0.00,0.00,267213.97,29.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.46
2022-05-30,893125.51,10000.00,1.12,0.00,0.00,153165.10,17.15,0.00,0.00,152409.05,17.06,0.00,0.00,0.00,0.00,0.00,0.00,154835.64,17.34,0.00,0.00,266675.22,29.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.47
2022-05-31,881127.21,10000.00,1.13,0.00,0.00,153165.10,17.38,0.00,0.00,151379.25,17.18,0.00,0.00,0.00,0.00,0.00,0.00,153564.41,17.43,0.00,0.00,256977.95,29.16,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.71
2022-06-01,882830.67,20000.00,2.27,0.00,0.00,153165.10,17.35,0.00,0.00,150025.81,16.99,0.00,0.00,0.00,0.00,0.00,0.00,152547.43,17.28,0.00,0.00,251051.83,28.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.68
2022-06-02,869957.30,20000.00,2.30,0.00,0.00,151212.18,17.38,0.00,0.00,150673.11,17.32,0.00,0.00,0.00,0.00,0.00,0.00,152293.18,17.51,0.00,0.00,239738.33,27.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.94
2022-06-03,879853.04,20000.00,2.27,0.00,0.00,151212.18,17.19,0.00,0.00,148289.88,16.85,0.00,0.00,0.00,0.00,0.00,0.00,151911.81,17.27,0.00,0.00,252398.68,28.69,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.73
2022-06-06,869511.28,20000.00,2.30,0.00,0.00,148701.27,17.10,0.00,0.00,148113.34,17.03,0.00,0.00,0.00,0.00,0.00,0.00,151530.44,17.43,0.00,0.00,245125.73,28.19,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.95
2022-06-07,872939.47,20000.00,2.29,0.00,0.00,149259.25,17.10,0.00,0.00,148289.88,16.99,0.00,0.00,0.00,0.00,0.00,0.00,151530.44,17.36,0.00,0.00,247819.40,28.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.88
2022-06-08,886679.12,20000.00,2.26,0.00,0.00,149259.25,16.83,0.00,0.00,153821.32,17.35,0.00,0.00,0.00,0.00,0.00,0.00,151657.57,17.10,0.00,0.00,255900.48,28.86,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.60
2022-06-09,879404.37,20000.00,2.27,0.00,0.00,149259.25,16.97,0.00,0.00,151349.84,17.21,0.00,0.00,0.00,0.00,0.00,0.00,150894.83,17.16,0.00,0.00,251859.95,28.64,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.74
2022-06-10,878332.34,20000.00,2.28,0.00,0.00,149259.25,16.99,0.00,0.00,149260.83,16.99,0.00,0.00,0.00,0.00,0.00,0.00,151911.81,17.30,0.00,0.00,251859.95,28.67,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,17.77
2022-06-13,865124.34,20000.00,2.31,0.00,0.00,149259.25,17.25,0.00,0.00,145877.24,16.86,0.00,0.00,0.00,0.00,0.00,0.00,151784.70,17.54,0.00,0.00,242162.66,27.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,18.04
2022-06-14,859737.74,20000.00,2.33,0.00,0.00,149259.25,17.36,0.00,0.00,139727.91,16.25,0.00,0.00,0.00,0.00,0.00,0.00,152547.43,17.74,0.00,0.00,242162.66,28.17,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,18.15
2022-06-15,861197.19,20000.00,2.32,0.00,0.00,149259.25,17.33,0.00,0.00,143611.68,16.68,0.00,0.00,0.00,0.00,0.00,0.00,152547.43,17.71,0.00,0.00,239738.33,27.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,156040.50,18.12
2022-06-16,856094.40,20000.00,2.34,0.00,0.00,149259.25,17.43,0.00,0.00,145406.47,16.98,0.00,0.00,0.00,0.00,0.00,0.00,151403.32,17.69,0.00,0.00,234081.58,27.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155943.77,18.22
2022-06-17,901715.27,20000.00,2.22,0.00,0.00,159023.87,17.64,0.00,0.00,158823.17,17.61,0.00,0.00,0.00,0.00,0.00,0.00,152928.81,16.96,0.00,0.00,255092.38,28.29,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.28
2022-06-20,898067.02,20000.00,2.23,0.00,0.00,159302.86,17.74,0.00,0.00,155292.46,17.29,0.00,0.00,0.00,0.00,0.00,0.00,152801.67,17.01,0.00,0.00,254823.00,28.37,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.35
2022-06-21,892391.85,20000.00,2.24,0.00,0.00,159302.86,17.85,0.00,0.00,150761.38,16.89,0.00,0.00,0.00,0.00,0.00,0.00,151657.57,16.99,0.00,0.00,254823.00,28.56,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.46
2022-06-22,880410.54,20000.00,2.27,0.00,0.00,159302.86,18.09,0.00,0.00,150408.31,17.08,0.00,0.00,0.00,0.00,0.00,0.00,152420.31,17.31,0.00,0.00,242432.03,27.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.70
2022-06-23,880194.02,20000.00,2.27,0.00,0.00,159302.86,18.10,0.00,0.00,149937.55,17.03,0.00,0.00,0.00,0.00,0.00,0.00,152674.55,17.35,0.00,0.00,242432.03,27.54,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.71
2022-06-24,883612.05,20000.00,2.26,0.00,0.00,160418.82,18.15,0.00,0.00,153144.61,17.33,0.00,0.00,0.00,0.00,0.00,0.00,152038.93,17.21,0.00,0.00,242162.66,27.41,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.64
2022-06-27,885416.15,20000.00,2.26,0.00,0.00,160418.82,18.12,0.00,0.00,156940.12,17.73,0.00,0.00,0.00,0.00,0.00,0.00,153818.66,17.37,0.00,0.00,238391.51,26.92,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.60
2022-06-28,897821.00,20000.00,2.23,0.00,0.00,160418.82,17.87,0.00,0.00,155292.46,17.30,0.00,0.00,0.00,0.00,0.00,0.00,153055.92,17.05,0.00,0.00,253206.78,28.20,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.36
2022-06-29,887338.99,20000.00,2.25,0.00,0.00,160418.82,18.08,0.00,0.00,153527.10,17.30,0.00,0.00,0.00,0.00,0.00,0.00,152420.31,17.18,0.00,0.00,245125.73,27.62,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.56
2022-06-30,888959.12,20000.00,2.25,0.00,0.00,161813.77,18.20,0.00,0.00,155174.77,17.46,0.00,0.00,0.00,0.00,0.00,0.00,153691.53,17.29,0.00,0.00,242432.03,27.27,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,155847.03,17.53
2022-07-01,896541.29,0.00,0.00,179308.26,20.00,0.00,0.00,0.00,0.00,179308.26,20.00,179308.26,20.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179308.26,20.00,0.00,0.00,179308.26,20.00
2022-07-04,900936.20,0.00,0.00,180810.40,20.07,0.00,0.00,0.00,0.00,180098.31,19.99,177682.77,19.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183036.45,20.32,0.00,0.00,179308.26,19.90
2022-07-05,902880.20,0.00,0.00,181838.18,20.14,0.00,0.00,0.00,0.00,180304.41,19.97,177682.77,19.68,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183746.58,20.35,0.00,0.00,179308.26,19.86
2022-07-06,922755.41,0.00,0.00,185633.06,20.12,0.00,0.00,0.00,0.00,191502.59,20.75,177682.77,19.26,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188628.73,20.44,0.00,0.00,179308.26,19.43
2022-07-07,918968.78,0.00,0.00,183893.74,20.01,0.00,0.00,0.00,0.00,190987.33,20.78,177682.77,19.34,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187208.47,20.37,0.00,0.00,179196.47,19.50
2022-07-08,916348.66,0.00,0.00,185791.18,20.28,0.00,0.00,0.00,0.00,188067.56,20.52,177682.77,19.39,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185610.67,20.26,0.00,0.00,179196.47,19.56
2022-07-11,922845.44,0.00,0.00,188242.04,20.40,0.00,0.00,0.00,0.00,190609.48,20.65,179364.31,19.44,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185433.13,20.09,0.00,0.00,179196.47,19.42
2022-07-12,923207.00,0.00,0.00,187056.14,20.26,0.00,0.00,0.00,0.00,195796.37,21.21,179364.31,19.43,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181793.71,19.69,0.00,0.00,179196.47,19.41
2022-07-13,925504.56,0.00,0.00,184605.28,19.95,0.00,0.00,0.00,0.00,197513.87,21.34,184969.45,19.99,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179219.49,19.36,0.00,0.00,179196.47,19.36
2022-07-14,933593.07,0.00,0.00,187293.33,20.06,0.00,0.00,0.00,0.00,197410.83,21.15,184969.45,19.81,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184723.00,19.79,0.00,0.00,179196.47,19.19
2022-07-15,922738.86,0.00,0.00,182549.72,19.78,0.00,0.00,0.00,0.00,197513.87,21.41,184969.45,20.05,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,178509.36,19.35,0.00,0.00,179196.47,19.42
2022-07-18,926441.31,0.00,0.00,182945.01,19.75,0.00,0.00,0.00,0.00,197891.73,21.36,184969.45,19.97,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181438.65,19.58,0.00,0.00,179196.47,19.34
2022-07-19,919738.38,0.00,0.00,184684.35,20.08,0.00,0.00,0.00,0.00,196208.58,21.33,179364.31,19.50,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180284.68,19.60,0.00,0.00,179196.47,19.48
2022-07-20,920725.71,0.00,0.00,184289.04,20.02,0.00,0.00,0.00,0.00,195143.71,21.19,182166.88,19.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179929.62,19.54,0.00,0.00,179196.47,19.46
2022-07-21,926868.90,0.00,0.00,185395.89,20.00,0.00,0.00,0.00,0.00,194181.90,20.95,184969.45,19.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,183125.20,19.76,0.00,0.00,179196.47,19.33
2022-07-22,920123.14,0.00,0.00,183577.49,19.95,0.00,0.00,0.00,0.00,192361.34,20.91,184969.45,20.10,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,180018.39,19.56,0.00,0.00,179196.47,19.48
2022-07-25,922303.65,0.00,0.00,185000.58,20.06,0.00,0.00,0.00,0.00,191090.39,20.72,186090.48,20.18,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,181261.11,19.65,0.00,0.00,178861.10,19.39
2022-07-26,919907.83,0.00,0.00,182549.72,19.84,0.00,0.00,0.00,0.00,193597.95,21.05,184969.45,20.11,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,179929.62,19.56,0.00,0.00,178861.10,19.44
2022-07-27,927956.31,0.00,0.00,186660.85,20.12,0.00,0.00,0.00,0.00,193185.75,20.82,184969.45,19.93,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184279.18,19.86,0.00,0.00,178861.10,19.27
2022-07-28,923688.23,0.00,0.00,185316.83,20.06,0.00,0.00,0.00,0.00,193185.75,20.91,182222.92,19.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184101.64,19.93,0.00,0.00,178861.10,19.36
2022-07-29,924954.60,0.00,0.00,184209.97,19.92,0.00,0.00,0.00,0.00,194937.61,21.08,182222.92,19.70,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,184723.00,19.97,0.00,0.00,178861.10,19.34
2022-08-01,930088.14,10000.00,1.08,183024.08,19.68,0.00,0.00,0.00,0.00,189304.17,20.35,182222.92,19.59,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186675.87,20.07,0.00,0.00,178861.10,19.23
2022-08-02,932240.06,10000.00,1.07,184526.22,19.79,0.00,0.00,0.00,0.00,189201.11,20.30,182222.92,19.55,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187652.29,20.13,0.00,0.00,178637.51,19.16
2022-08-03,932292.37,10000.00,1.07,183182.20,19.65,0.00,0.00,0.00,0.00,185010.39,19.84,184969.45,19.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190492.82,20.43,0.00,0.00,178637.51,19.16
2022-08-04,935470.47,10000.00,1.07,184130.93,19.68,0.00,0.00,0.00,0.00,188926.31,20.20,184969.45,19.77,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188806.27,20.18,0.00,0.00,178637.51,19.10
2022-08-05,934193.46,10000.00,1.07,183577.49,19.65,0.00,0.00,0.00,0.00,192292.64,20.58,184969.45,19.80,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185610.67,19.87,0.00,0.00,177743.21,19.03
2022-08-08,934828.99,10000.00,1.07,186581.79,19.96,0.00,0.00,0.00,0.00,190952.99,20.43,184969.45,19.79,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,185699.44,19.86,0.00,0.00,176625.33,18.89
2022-08-09,929822.05,10000.00,1.08,181442.88,19.51,0.00,0.00,0.00,0.00,190197.28,20.46,184969.45,19.89,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,186587.11,20.07,0.00,0.00,176625.33,19.00
2022-08-10,937904.53,10000.00,1.07,184526.22,19.67,0.00,0.00,0.00,0.00,191468.23,20.41,184969.45,19.72,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,190315.30,20.29,0.00,0.00,176625.33,18.83
2022-08-11,936244.01,10000.00,1.07,184289.04,19.68,0.00,0.00,0.00,0.00,192086.54,20.52,184969.45,19.76,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188273.66,20.11,0.00,0.00,176625.33,18.87
2022-08-12,937445.90,10000.00,1.07,187293.33,19.98,0.00,0.00,0.00,0.00,192223.94,20.51,184969.45,19.73,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187563.53,20.01,0.00,0.00,175395.66,18.71
2022-08-15,933376.14,10000.00,1.07,186028.37,19.93,0.00,0.00,0.00,0.00,187998.86,20.14,184969.45,19.82,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188983.80,20.25,0.00,0.00,175395.66,18.79
2022-08-16,932680.89,10000.00,1.07,185870.24,19.93,0.00,0.00,0.00,0.00,188891.97,20.25,184969.45,19.83,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188895.04,20.25,0.00,0.00,174054.20,18.66
2022-08-17,932084.73,10000.00,1.07,183972.80,19.74,0.00,0.00,0.00,0.00,191330.83,20.53,184969.45,19.84,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188539.96,20.23,0.00,0.00,173271.69,18.59
2022-08-18,926912.23,10000.00,1.08,183340.32,19.78,0.00,0.00,0.00,0.00,186968.35,20.17,184969.45,19.96,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,188362.42,20.32,0.00,0.00,173271.69,18.69
